State,ZipCode,TaxRegionName,TaxRegionCode,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate
IL,61545,WOODFORD COUNTY,AUHP,0.0725,0.0625,0.01,0,0
IL,61546,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61547,PEORIA COUNTY,ATDZ,0.0725,0.0625,0.01,0,0
IL,61548,METAMORA,AUID,0.0725,0.0625,0.01,0,0
IL,61550,MORTON,ATWA,0.0675,0.0625,0.005,0,0
IL,61552,PEORIA COUNTY,ATDZ,0.0725,0.0625,0.01,0,0
IL,61553,NORRIS (FULTON CO),ARJN,0.0775,0.0625,0.015,0,0
IL,61554,PEKIN (TAZEWELL CO),ATWE,0.085,0.0625,0.005,0.0175,0
IL,61555,PEKIN (TAZEWELL CO),ATWE,0.085,0.0625,0.005,0.0175,0
IL,61558,PEKIN (TAZEWELL CO),ATWE,0.085,0.0625,0.005,0.0175,0
IL,61559,PRINCEVILLE,ATTQ,0.0725,0.0625,0.01,0,0
IL,61560,PUTNAM COUNTY,ATJF,0.0625,0.0625,0,0,0
IL,61561,ROANOKE,AUIJ,0.0725,0.0625,0.01,0,0
IL,61562,PEORIA COUNTY,ATDZ,0.0725,0.0625,0.01,0,0
IL,61563,SAINT DAVID,ARJP,0.0775,0.0625,0.015,0,0
IL,61564,SOUTH PEKIN,ATWG,0.07,0.0625,0.005,0.0025,0
IL,61565,MARSHALL COUNTY,ASRO,0.0625,0.0625,0,0,0
IL,61567,MASON COUNTY,ASSI,0.0725,0.0625,0.01,0,0
IL,61568,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61569,PEORIA COUNTY,ATDZ,0.0725,0.0625,0.01,0,0
IL,61570,WASHBURN (WOODFORD CO),DVCQ,0.0725,0.0625,0.01,0,0
IL,61571,WASHINGTON,ATWK,0.08,0.0625,0.005,0.0125,0
IL,61572,YATES,ASCQ,0.0775,0.0625,0.015,0,0
IL,61601,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61602,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61603,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61604,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61605,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61606,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61607,BARTONVILLE,DGMN,0.0825,0.0625,0.01,0.01,0
IL,61610,CREVE COEUR,ATVI,0.0775,0.0625,0.005,0.01,0
IL,61611,EAST PEORIA,ATVO,0.08,0.0625,0.005,0.0125,0
IL,61612,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61613,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61614,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61615,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61616,PEORIA HEIGHTS (PEORIA CO),ATFD,0.0875,0.0625,0.01,0.015,0
IL,61625,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61629,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61630,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61633,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61634,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61635,EAST PEORIA,ATVO,0.08,0.0625,0.005,0.0125,0
IL,61636,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61637,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61638,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61639,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61641,BARTONVILLE,DGMN,0.0825,0.0625,0.01,0.01,0
IL,61643,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61651,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61652,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61653,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61654,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61655,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61656,PEORIA,ATFB,0.09,0.0625,0.01,0.0175,0
IL,61701,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61702,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61704,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61705,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61709,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61710,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61720,ANCHOR,ASWB,0.0625,0.0625,0,0,0
IL,61721,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61722,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61723,ATLANTA,ASKH,0.0775,0.0625,0.015,0,0
IL,61724,BELLFLOWER,ASWH,0.0625,0.0625,0,0,0
IL,61725,CARLOCK,ASWJ,0.0725,0.0625,0,0.01,0
IL,61726,CHENOA,ASWL,0.0725,0.0625,0,0.01,0
IL,61727,CLINTON,AQYW,0.0675,0.0625,0,0.005,0
IL,61728,COLFAX,ASWN,0.0625,0.0625,0,0,0
IL,61729,CONGERVILLE,AUHT,0.0725,0.0625,0.01,0,0
IL,61730,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61731,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61732,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61733,DEER CREEK (TAZEWELL CO),ATVK,0.0675,0.0625,0.005,0,0
IL,61734,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61735,DE WITT COUNTY,AQYU,0.0625,0.0625,0,0,0
IL,61736,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61737,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61738,EL PASO (WOODFORD CO),AUHV,0.0725,0.0625,0.01,0,0
IL,61739,FAIRBURY,ASJN,0.0725,0.0625,0.01,0,0
IL,61740,LIVINGSTON COUNTY,ASIV,0.0725,0.0625,0.01,0,0
IL,61741,FORREST,ASJR,0.0725,0.0625,0.01,0,0
IL,61742,GOODFIELD (WOODFORD CO),AUHZ,0.0725,0.0625,0.01,0,0
IL,61743,LIVINGSTON COUNTY,ASIV,0.0725,0.0625,0.01,0,0
IL,61744,GRIDLEY,ASWZ,0.0625,0.0625,0,0,0
IL,61745,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61747,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61748,HUDSON,ASXD,0.0625,0.0625,0,0,0
IL,61749,KENNEY,AQZC,0.0625,0.0625,0,0,0
IL,61750,DE WITT COUNTY,AQYU,0.0625,0.0625,0,0,0
IL,61751,LOGAN COUNTY,ASKF,0.0775,0.0625,0.015,0,0
IL,61752,LEROY,ASXF,0.0675,0.0625,0,0.005,0
IL,61753,LEXINGTON,ASXH,0.0675,0.0625,0,0.005,0
IL,61754,MCLEAN,DHJZ,0.0675,0.0625,0,0.005,0
IL,61755,TAZEWELL COUNTY,ATVE,0.0675,0.0625,0.005,0,0
IL,61756,MAROA BD,ENID,0.0875,0.0625,0.015,0,0.01
IL,61758,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61759,MINIER,ATVY,0.0675,0.0625,0.005,0,0
IL,61760,MINONK,AUIF,0.0725,0.0625,0.01,0,0
IL,61761,NORMAL,ASXN,0.0875,0.0625,0,0.025,0
IL,61764,PONTIAC,ASJZ,0.0725,0.0625,0.01,0,0
IL,61769,LIVINGSTON COUNTY,ASIV,0.0725,0.0625,0.01,0,0
IL,61770,SAYBROOK,ASXP,0.0625,0.0625,0,0,0
IL,61771,SECOR,AUIL,0.0725,0.0625,0.01,0,0
IL,61772,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61773,FORD COUNTY,ARGD,0.0625,0.0625,0,0,0
IL,61774,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61775,LIVINGSTON COUNTY,ASIV,0.0725,0.0625,0.01,0,0
IL,61776,MCLEAN COUNTY,ASVZ,0.0625,0.0625,0,0,0
IL,61777,DE WITT COUNTY,AQYU,0.0625,0.0625,0,0,0
IL,61778,WAYNESVILLE,AQZI,0.0625,0.0625,0,0,0
IL,61790,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61791,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61799,BLOOMINGTON,ASWF,0.0875,0.0625,0,0.025,0
IL,61801,URBANA,AQKB,0.09,0.0625,0.0125,0.015,0
IL,61802,URBANA,AQKB,0.09,0.0625,0.0125,0.015,0
IL,61803,URBANA,AQKB,0.09,0.0625,0.0125,0.015,0
IL,61810,ALLERTON (VERMILION CO),ATXE,0.065,0.0625,0.0025,0,0
IL,61811,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61812,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61813,BEMENT,ATFZ,0.0725,0.0625,0.01,0,0
IL,61814,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61815,BONDVILLE,AQID,0.075,0.0625,0.0125,0,0
IL,61816,BROADLANDS,AQIF,0.075,0.0625,0.0125,0,0
IL,61817,CATLIN,ATXM,0.065,0.0625,0.0025,0,0
IL,61818,CERRO GORDO,ATGB,0.0725,0.0625,0.01,0,0
IL,61820,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61821,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61822,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61824,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61825,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61826,CHAMPAIGN,AQIH,0.09,0.0625,0.0125,0.015,0
IL,61830,CISCO,ATGD,0.0725,0.0625,0.01,0,0
IL,61831,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61832,DANVILLE,ATXQ,0.0925,0.0625,0.0025,0.0275,0
IL,61833,TILTON,ATYU,0.085,0.0625,0.0025,0.02,0
IL,61834,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61839,DE LAND,ATGF,0.0825,0.0625,0.01,0.01,0
IL,61840,CHAMPAIGN COUNTY,AQIB,0.075,0.0625,0.0125,0,0
IL,61841,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61842,FARMER,AQZA,0.0625,0.0625,0,0,0
IL,61843,FISHER,AQIL,0.075,0.0625,0.0125,0,0
IL,61844,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61845,CHAMPAIGN COUNTY,AQIB,0.075,0.0625,0.0125,0,0
IL,61846,GEORGETOWN,ATXY,0.065,0.0625,0.0025,0,0
IL,61847,GIFFORD,AQIP,0.075,0.0625,0.0125,0,0
IL,61848,HENNING,ATYA,0.065,0.0625,0.0025,0,0
IL,61849,HOMER,AQIR,0.075,0.0625,0.0125,0,0
IL,61850,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61851,CHAMPAIGN COUNTY,AQIB,0.075,0.0625,0.0125,0,0
IL,61852,LONGVIEW,AQIV,0.075,0.0625,0.0125,0,0
IL,61853,MAHOMET,AQIZ,0.075,0.0625,0.0125,0,0
IL,61854,MANSFIELD,ATGL,0.0725,0.0625,0.01,0,0
IL,61855,PIATT COUNTY,ATFX,0.0725,0.0625,0.01,0,0
IL,61856,MONTICELLO,ATGP,0.0725,0.0625,0.01,0,0
IL,61857,MUNCIE,ATYG,0.065,0.0625,0.0025,0,0
IL,61858,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61859,OGDEN,AQJB,0.085,0.0625,0.0125,0.01,0
IL,61862,CHAMPAIGN COUNTY,AQIB,0.075,0.0625,0.0125,0,0
IL,61863,PESOTUM,AQJF,0.075,0.0625,0.0125,0,0
IL,61864,PHILO,AQJH,0.075,0.0625,0.0125,0,0
IL,61865,VERMILION COUNTY,ATXC,0.065,0.0625,0.0025,0,0
IL,61866,RANTOUL,AQJJ,0.09,0.0625,0.0125,0.015,0
IL,61870,RIDGE FARM,ATYO,0.065,0.0625,0.0025,0,0
IL,61871,ROYAL,AQJL,0.075,0.0625,0.0125,0,0
IL,61872,SADORUS,AQJN,0.075,0.0625,0.0125,0,0
IL,61873,SAINT JOSEPH,AQJP,0.08,0.0625,0.0125,0.005,0
IL,61874,SAVOY,AQJR,0.08,0.0625,0.0125,0.005,0
IL,61875,CHAMPAIGN COUNTY,AQIB,0.075,0.0625,0.0125,0,0
IL,61876,SIDELL,ATYS,0.065,0.0625,0.0025,0,0
IL,61877,SIDNEY,AQJV,0.075,0.0625,0.0125,0,0
IL,61878,THOMASBORO,AQJX,0.075,0.0625,0.0125,0,0
IL,61880,TOLONO,AQJZ,0.075,0.0625,0.0125,0,0
IL,61882,DE WITT COUNTY,AQYU,0.0625,0.0625,0,0,0
IL,61883,WESTVILLE,ATYW,0.065,0.0625,0.0025,0,0
IL,61884,PIATT COUNTY,ATFX,0.0725,0.0625,0.01,0,0
IL,61910,ARCOLA,AQZO,0.0775,0.0625,0.01,0.005,0
IL,61911,ARTHUR (DOUGLAS CO),AQZQ,0.0725,0.0625,0.01,0,0
IL,61912,COLES COUNTY,AQNN,0.0725,0.0625,0.01,0,0
IL,61913,ATWOOD (PIATT CO),DVBE,0.0725,0.0625,0.01,0,0
IL,61914,BETHANY,ATCH,0.0675,0.0625,0.005,0,0
IL,61917,EDGAR COUNTY,ARDH,0.0725,0.0625,0.01,0,0
IL,61919,CAMARGO,AQZU,0.0725,0.0625,0.01,0,0
IL,61920,CHARLESTON,AQNR,0.0775,0.0625,0.01,0.005,0
IL,61924,EDGAR COUNTY,ARDH,0.0725,0.0625,0.01,0,0
IL,61925,MACON COUNTY,ASLJ,0.0775,0.0625,0.015,0,0
IL,61928,GAYS,ATCL,0.0675,0.0625,0.005,0,0
IL,61929,HAMMOND,ATGH,0.0725,0.0625,0.01,0,0
IL,61930,HINDSBORO,AQZW,0.0725,0.0625,0.01,0,0
IL,61931,COLES COUNTY,AQNN,0.0725,0.0625,0.01,0,0
IL,61932,HUME,ARDN,0.0725,0.0625,0.01,0,0
IL,61933,KANSAS,ARDP,0.0725,0.0625,0.01,0,0
IL,61936,PIATT COUNTY,ATFX,0.0725,0.0625,0.01,0,0
IL,61937,LOVINGTON,ATCN,0.0675,0.0625,0.005,0,0
IL,61938,MATTOON,AQNX,0.0775,0.0625,0.01,0.005,0
IL,61940,METCALF,ARDR,0.0725,0.0625,0.01,0,0
IL,61941,DOUGLAS COUNTY,AQZM,0.0725,0.0625,0.01,0,0
IL,61942,NEWMAN,ARAA,0.0725,0.0625,0.01,0,0
IL,61943,COLES COUNTY,AQNN,0.0725,0.0625,0.01,0,0
IL,61944,PARIS,ARDT,0.0775,0.0625,0.01,0.005,0
IL,61949,REDMON,ARDV,0.0725,0.0625,0.01,0,0
IL,61951,SULLIVAN,ATCP,0.0675,0.0625,0.005,0,0
IL,61953,TUSCOLA,ARAC,0.0775,0.0625,0.01,0.005,0
IL,61955,VERMILION,ARDX,0.0725,0.0625,0.01,0,0
IL,61956,VILLA GROVE,ARAE,0.0825,0.0625,0.01,0.01,0
IL,61957,WINDSOR (SHELBY CO),ATRH,0.0725,0.0625,0.01,0,0
IL,62001,MADISON COUNTY,ASOJ,0.066,0.0625,0.0035,0,0
IL,62002,ALTON,ASOM,0.0785,0.0625,0.0035,0.01,0.0025
IL,62006,BATCHTOWN,AQGH,0.08,0.0625,0.0175,0,0
IL,62009,BENLD,ASMR,0.0725,0.0625,0.01,0,0
IL,62010,BETHALTO,ASOQ,0.0685,0.0625,0.0035,0,0.0025
IL,62011,BINGHAM,ARFJ,0.0625,0.0625,0,0,0
IL,62012,JERSEY COUNTY,ARVB,0.08,0.0625,0.0175,0,0
IL,62013,BRUSSELS,AQGJ,0.08,0.0625,0.0175,0,0
IL,62014,MACOUPIN COUNTY,ASMN,0.0725,0.0625,0.01,0,0
IL,62015,MONTGOMERY COUNTY,ATAB,0.0725,0.0625,0.01,0,0
IL,62016,CARROLLTON,ARKN,0.0725,0.0625,0.01,0,0
IL,62017,MONTGOMERY COUNTY,ATAB,0.0725,0.0625,0.01,0,0
IL,62018,PETERS,DHPX,0.0685,0.0625,0.0035,0,0.0025
IL,62019,BOND COUNTY,AQCX,0.0725,0.0625,0.01,0,0
IL,62021,PETERS,DHPX,0.0685,0.0625,0.0035,0,0.0025
IL,62022,JERSEY COUNTY,ARVB,0.08,0.0625,0.0175,0,0
IL,62023,EAGERVILLE,ASNB,0.0725,0.0625,0.01,0,0
IL,62024,EAST ALTON,ASOY,0.0685,0.0625,0.0035,0,0.0025
IL,62025,EDWARDSVILLE (INSIDE METRO EAST TRANSIT DIST),ASPA,0.071,0.0625,0.0035,0.0025,0.0025
IL,62027,ELDRED,ARKP,0.0725,0.0625,0.01,0,0
IL,62028,JERSEY COUNTY,ARVB,0.08,0.0625,0.0175,0,0
IL,62030,FIDELITY,ARVH,0.08,0.0625,0.0175,0,0
IL,62031,JERSEY COUNTY,ARVB,0.08,0.0625,0.0175,0,0
IL,62032,MONTGOMERY COUNTY,ATAB,0.0725,0.0625,0.01,0,0
IL,62033,GILLESPIE,ASND,0.0725,0.0625,0.01,0,0
IL,62034,GLEN CARBON/METRO EAST PARK & REC,ASPE,0.071,0.0625,0.0035,0.0025,0.0025
IL,62035,GODFREY,ASPG,0.0685,0.0625,0.0035,0,0.0025
IL,62036,CALHOUN COUNTY,AQGF,0.08,0.0625,0.0175,0,0
IL,62037,JERSEY COUNTY,ARVB,0.08,0.0625,0.0175,0,0
IL,62040,GRANITE,ASPC,0.0835,0.0625,0.0035,0.015,0.0025
IL,62044,GREENFIELD,ARKR,0.0725,0.0625,0.01,0,0
IL,62045,HAMBURG,AQGN,0.08,0.0625,0.0175,0,0
IL,62046,HAMEL,ASPI,0.066,0.0625,0.0035,0,0
IL,62047,HARDIN,AQGP,0.08,0.0625,0.0175,0,0
IL,62048,HARTFORD,ASPK,0.0685,0.0625,0.0035,0,0.0025
IL,62049,HILLSBORO,ATAN,0.0725,0.0625,0.01,0,0
IL,62050,HILLVIEW,ARKT,0.0725,0.0625,0.01,0,0
IL,62051,MONTGOMERY COUNTY,ATAB,0.0725,0.0625,0.01,0,0
IL,62052,JERSEYVILLE,ARVN,0.085,0.0625,0.0175,0.005,0
IL,62053,KAMPSVILLE,AQGR,0.08,0.0625,0.0175,0,0
IL,62054,KANE,ARKV,0.0725,0.0625,0.01,0,0
IL,62056,LITCHFIELD,ATAR,0.0825,0.0625,0.01,0.01,0
IL,62058,LIVINGSTON,ASPO,0.066,0.0625,0.0035,0,0
IL,62059,BROOKLYN,DVBF,0.0735,0.0625,0,0,0.011
IL,62060,MADISON (MADISON CO),ASPQ,0.0685,0.0625,0.0035,0,0.0025
IL,62061,MADISON COUNTY,ASOJ,0.066,0.0625,0.0035,0,0
IL,62062,MARYVILLE,ASPU,0.0685,0.0625,0.0035,0,0.0025
IL,62063,MEDORA,EGPV,0.0725,0.0625,0.01,0,0
IL,62067,PETERS,DHPX,0.0685,0.0625,0.0035,0,0.0025
IL,62069,MOUNT OLIVE,ASNL,0.0725,0.0625,0.01,0,0
IL,62071,FAIRMONT CITY (SAINT CLAIR CO),DGXW,0.0735,0.0625,0,0,0.011
IL,62074,MADISON COUNTY,ASOJ,0.066,0.0625,0.0035,0,0
IL,62075,NOKOMIS,ATAT,0.0725,0.0625,0.01,0,0
IL,62076,OHLMAN,ATAV,0.0725,0.0625,0.01,0,0
IL,62077,PANAMA (MONTGOMERY CO),ATAX,0.0725,0.0625,0.01,0,0
IL,62078,WILMINGTON (GREENE CO),EHUM,0.0725,0.0625,0.01,0,0
IL,62079,MACOUPIN COUNTY,ASMN,0.0725,0.0625,0.01,0,0
IL,62080,RAMSEY BD,ENIL,0.0675,0.0625,0,0,0.005
IL,62081,ROCKBRIDGE,ARKZ,0.0725,0.0625,0.01,0,0
IL,62082,ROODHOUSE,ARLB,0.0725,0.0625,0.01,0,0
IL,62083,CHRISTIAN COUNTY,AQKD,0.0725,0.0625,0.01,0,0
IL,62084,ROXANA,ASQA,0.0685,0.0625,0.0035,0,0.0025
IL,62085,SAWYERVILLE,ASNV,0.0725,0.0625,0.01,0,0
IL,62086,BOND COUNTY,AQCX,0.0725,0.0625,0.01,0,0
IL,62087,SOUTH ROXANA,ASQE,0.0685,0.0625,0.0035,0,0.0025
IL,62088,STAUNTON,ASOD,0.0725,0.0625,0.01,0,0
IL,62089,TAYLOR SPRINGS,ATBB,0.0725,0.0625,0.01,0,0
IL,62090,VENICE,ASQI,0.0685,0.0625,0.0035,0,0.0025
IL,62091,MONTGOMERY COUNTY,ATAB,0.0725,0.0625,0.01,0,0
IL,62092,WHITE HALL,ARLD,0.0725,0.0625,0.01,0,0
IL,62093,WILSONVILLE,ASOH,0.0725,0.0625,0.01,0,0
IL,62094,WITT,ATBH,0.0725,0.0625,0.01,0,0
IL,62095,WOOD RIVER,ASQK,0.0685,0.0625,0.0035,0,0.0025
IL,62097,MADISON COUNTY,ASOJ,0.066,0.0625,0.0035,0,0
IL,62098,GREENE COUNTY,ARKL,0.0725,0.0625,0.01,0,0
IL,62201,EAST ST. LOUIS,ATRW,0.0885,0.0625,0,0.015,0.011
IL,62202,EAST ST. LOUIS,ATRW,0.0885,0.0625,0,0.015,0.011
IL,62203,EAST ST. LOUIS,ATRW,0.0885,0.0625,0,0.015,0.011
IL,62204,WASHINGTON PARK,DIAX,0.0735,0.0625,0,0,0.011
IL,62205,EAST ST. LOUIS,ATRW,0.0885,0.0625,0,0.015,0.011
IL,62206,CAHOKIA,DGJM,0.081,0.0625,0,0.0075,0.011
IL,62207,CENTREVILLE,DGQZ,0.0735,0.0625,0,0,0.011
IL,62208,FAIRVIEW HEIGHTS,ATSA,0.0835,0.0625,0,0.01,0.011
IL,62214,WASHINGTON COUNTY,AUAC,0.0625,0.0625,0,0,0
IL,62215,ALBERS,AQML,0.0625,0.0625,0,0,0
IL,62216,AVISTON,AQMN,0.0625,0.0625,0,0,0
IL,62217,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62218,CLINTON COUNTY,AQMJ,0.0625,0.0625,0,0,0
IL,62219,BECKEMEYER,AQMR,0.0625,0.0625,0,0,0
IL,62220,BELLEVILLE/INSIDE METRO EAST PARK & REC ONLY,ATRM,0.081,0.0625,0,0.0075,0.011
IL,62221,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62222,BELLEVILLE/INSIDE METRO EAST PARK & REC ONLY,ATRM,0.081,0.0625,0,0.0075,0.011
IL,62223,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62225,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62226,BELLEVILLE/INSIDE METRO EAST PARK & REC ONLY,ATRM,0.081,0.0625,0,0.0075,0.011
IL,62230,BREESE,AQMT,0.0625,0.0625,0,0,0
IL,62231,CLINTON COUNTY,AQMJ,0.0625,0.0625,0,0,0
IL,62232,CASEYVILLE,ATRS,0.0735,0.0625,0,0,0.011
IL,62233,CHESTER,ATJZ,0.0725,0.0625,0.01,0,0
IL,62234,COLLINSVILLE (MADISON CO),ASOS,0.081,0.0625,0.0035,0.0125,0.0025
IL,62236,COLUMBIA (MONROE CO),ASZN,0.075,0.0625,0.0125,0,0
IL,62237,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62238,CUTLER,ATFN,0.0775,0.0625,0.015,0,0
IL,62239,DUPO,ATRU,0.0735,0.0625,0,0,0.011
IL,62240,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62241,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62242,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62243,FREEBURG,ATSC,0.066,0.0625,0,0,0.0035
IL,62244,MONROE COUNTY,ASZL,0.075,0.0625,0.0125,0,0
IL,62245,GERMANTOWN,AQMX,0.0625,0.0625,0,0,0
IL,62246,GREENVILLE,AQDB,0.0775,0.0625,0.01,0.005,0
IL,62248,HECKER,ASZR,0.075,0.0625,0.0125,0,0
IL,62249,HIGHLAND (INSIDE BOTH METRO EAST PARK & REC AND METRO EAST TRANSIT DISTRICTS),ASPM,0.0785,0.0625,0.0035,0.01,0.0025
IL,62250,HOFFMAN,AQMZ,0.0625,0.0625,0,0,0
IL,62252,CLINTON COUNTY,AQMJ,0.0625,0.0625,0,0,0
IL,62253,KEYESPORT (CLINTON CO),AQND,0.0675,0.0625,0,0.005,0
IL,62254,LEBANON,ATSE,0.0785,0.0625,0,0.005,0.011
IL,62255,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62256,MAEYSTOWN,ASZT,0.075,0.0625,0.0125,0,0
IL,62257,MARISSA,ATSK,0.066,0.0625,0,0,0.0035
IL,62258,MASCOUTAH,ATSM,0.076,0.0625,0,0.0025,0.011
IL,62260,MILLSTADT,ATSO,0.066,0.0625,0,0,0.0035
IL,62261,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62262,BOND COUNTY,AQCX,0.0725,0.0625,0.01,0,0
IL,62263,WASHINGTON COUNTY,AUAC,0.0625,0.0625,0,0,0
IL,62264,ST. CLAIR COUNTY,ATRJ,0.0735,0.0625,0,0,0.011
IL,62265,NEW BADEN (CLINTON CO),AQNF,0.0675,0.0625,0,0.005,0
IL,62266,CLINTON COUNTY,AQMJ,0.0625,0.0625,0,0,0
IL,62268,WASHINGTON COUNTY,AUAC,0.0625,0.0625,0,0,0
IL,62269,O'FALLON,ATSU,0.0785,0.0625,0,0.005,0.011
IL,62271,WASHINGTON COUNTY,AUAC,0.0625,0.0625,0,0,0
IL,62272,PERCY,ATKL,0.0725,0.0625,0.01,0,0
IL,62273,PIERRON (BOND CO),AQDF,0.0725,0.0625,0.01,0,0
IL,62274,PERRY COUNTY,ATFL,0.0775,0.0625,0.015,0,0
IL,62275,POCAHONTAS,AQDH,0.0725,0.0625,0.01,0,0
IL,62277,MONROE COUNTY,ASZL,0.075,0.0625,0.0125,0,0
IL,62278,RED BUD,ATKP,0.0725,0.0625,0.01,0,0
IL,62279,MONROE COUNTY,ASZL,0.075,0.0625,0.0125,0,0
IL,62280,RANDOLPH COUNTY,ATJV,0.0725,0.0625,0.01,0,0
IL,62281,PETERS,DHPX,0.0685,0.0625,0.0035,0,0.0025
IL,62282,ST. LIBORY,ATTA,0.066,0.0625,0,0,0.0035
IL,62284,BOND COUNTY,AQCX,0.0725,0.0625,0.01,0,0
IL,62285,SMITHTON,ATTE,0.0735,0.0625,0,0,0.011
IL,62286,SPARTA,ATKT,0.0825,0.0625,0.01,0.01,0
IL,62288,STEELEVILLE,ATKV,0.0725,0.0625,0.01,0,0
IL,62289,SUMMERFIELD,ATTG,0.0735,0.0625,0,0,0.011
IL,62292,TILDEN,ATKX,0.0725,0.0625,0.01,0,0
IL,62293,TRENTON,AQNL,0.065,0.0625,0,0.0025,0
