State,ZipCode,CombinedRate,TaxRegionName,TaxRegionCode
OR,97903,0,OREGON STATE,BKTP
OR,97904,0,OREGON STATE,BKTP
OR,97905,0,OREGON STATE,BKTP
OR,97906,0,OREGON STATE,BKTP
OR,97907,0,OREGON STATE,BKTP
OR,97908,0,OREGON STATE,BKTP
OR,97909,0,OREGON STATE,BKTP
OR,97910,0,OREGON STATE,BKTP
OR,97911,0,OREGON STATE,BKTP
OR,97913,0,OREGON STATE,BKTP
OR,97914,0,OREGON STATE,BKTP
OR,97917,0,OREGON STATE,BKTP
OR,97918,0,OREGON STATE,BKTP
OR,97920,0,OREGON STATE,BKTP
PA,15001,0.06,PENNSYLVANIA STATE,BKTQ
PA,15003,0.06,PENNSYLVANIA STATE,BKTQ
PA,15004,0.06,PENNSYLVANIA STATE,BKTQ
PA,15005,0.06,PENNSYLVANIA STATE,BKTQ
PA,15006,0.07,ALLEGHENY COUNTY,BKUK
PA,15007,0.07,ALLEGHENY COUNTY,BKUK
PA,15009,0.06,PENNSYLVANIA STATE,BKTQ
PA,15010,0.06,PENNSYLVANIA STATE,BKTQ
PA,15012,0.06,PENNSYLVANIA STATE,BKTQ
PA,15014,0.07,ALLEGHENY COUNTY,BKUK
PA,15015,0.07,ALLEGHENY COUNTY,BKUK
PA,15017,0.07,ALLEGHENY COUNTY,BKUK
PA,15018,0.07,ALLEGHENY COUNTY,BKUK
PA,15019,0.06,PENNSYLVANIA STATE,BKTQ
PA,15020,0.07,ALLEGHENY COUNTY,BKUK
PA,15021,0.06,PENNSYLVANIA STATE,BKTQ
PA,15022,0.06,PENNSYLVANIA STATE,BKTQ
PA,15024,0.07,ALLEGHENY COUNTY,BKUK
PA,15025,0.07,ALLEGHENY COUNTY,BKUK
PA,15026,0.06,PENNSYLVANIA STATE,BKTQ
PA,15027,0.06,PENNSYLVANIA STATE,BKTQ
PA,15028,0.07,ALLEGHENY COUNTY,BKUK
PA,15030,0.07,ALLEGHENY COUNTY,BKUK
PA,15031,0.07,ALLEGHENY COUNTY,BKUK
PA,15032,0.07,ALLEGHENY COUNTY,BKUK
PA,15033,0.06,PENNSYLVANIA STATE,BKTQ
PA,15034,0.07,ALLEGHENY COUNTY,BKUK
PA,15035,0.07,ALLEGHENY COUNTY,BKUK
PA,15037,0.07,ALLEGHENY COUNTY,BKUK
PA,15038,0.06,PENNSYLVANIA STATE,BKTQ
PA,15042,0.06,PENNSYLVANIA STATE,BKTQ
PA,15043,0.06,PENNSYLVANIA STATE,BKTQ
PA,15044,0.07,ALLEGHENY COUNTY,BKUK
PA,15045,0.07,ALLEGHENY COUNTY,BKUK
PA,15046,0.07,ALLEGHENY COUNTY,BKUK
PA,15047,0.07,ALLEGHENY COUNTY,BKUK
PA,15049,0.07,ALLEGHENY COUNTY,BKUK
PA,15050,0.06,PENNSYLVANIA STATE,BKTQ
PA,15051,0.07,ALLEGHENY COUNTY,BKUK
PA,15052,0.06,PENNSYLVANIA STATE,BKTQ
PA,15053,0.06,PENNSYLVANIA STATE,BKTQ
PA,15054,0.06,PENNSYLVANIA STATE,BKTQ
PA,15055,0.06,PENNSYLVANIA STATE,BKTQ
PA,15056,0.07,ALLEGHENY COUNTY,BKUK
PA,15057,0.06,PENNSYLVANIA STATE,BKTQ
PA,15059,0.06,PENNSYLVANIA STATE,BKTQ
PA,15060,0.06,PENNSYLVANIA STATE,BKTQ
PA,15061,0.06,PENNSYLVANIA STATE,BKTQ
PA,15062,0.06,PENNSYLVANIA STATE,BKTQ
PA,15063,0.06,PENNSYLVANIA STATE,BKTQ
PA,15064,0.07,ALLEGHENY COUNTY,BKUK
PA,15065,0.07,ALLEGHENY COUNTY,BKUK
PA,15066,0.06,PENNSYLVANIA STATE,BKTQ
PA,15067,0.06,PENNSYLVANIA STATE,BKTQ
PA,15068,0.06,PENNSYLVANIA STATE,BKTQ
PA,15069,0.06,PENNSYLVANIA STATE,BKTQ
PA,15071,0.07,ALLEGHENY COUNTY,BKUK
PA,15072,0.06,PENNSYLVANIA STATE,BKTQ
PA,15074,0.06,PENNSYLVANIA STATE,BKTQ
PA,15075,0.07,ALLEGHENY COUNTY,BKUK
PA,15076,0.07,ALLEGHENY COUNTY,BKUK
PA,15077,0.06,PENNSYLVANIA STATE,BKTQ
PA,15078,0.06,PENNSYLVANIA STATE,BKTQ
PA,15081,0.06,PENNSYLVANIA STATE,BKTQ
PA,15082,0.07,ALLEGHENY COUNTY,BKUK
PA,15083,0.06,PENNSYLVANIA STATE,BKTQ
PA,15084,0.07,ALLEGHENY COUNTY,BKUK
PA,15085,0.06,PENNSYLVANIA STATE,BKTQ
PA,15086,0.07,ALLEGHENY COUNTY,BKUK
PA,15087,0.06,PENNSYLVANIA STATE,BKTQ
PA,15088,0.07,ALLEGHENY COUNTY,BKUK
PA,15089,0.06,PENNSYLVANIA STATE,BKTQ
PA,15090,0.07,ALLEGHENY COUNTY,BKUK
PA,15091,0.07,ALLEGHENY COUNTY,BKUK
PA,15095,0.07,ALLEGHENY COUNTY,BKUK
PA,15096,0.07,ALLEGHENY COUNTY,BKUK
PA,15101,0.07,ALLEGHENY COUNTY,BKUK
PA,15102,0.07,ALLEGHENY COUNTY,BKUK
PA,15104,0.07,ALLEGHENY COUNTY,BKUK
PA,15106,0.07,ALLEGHENY COUNTY,BKUK
PA,15108,0.07,ALLEGHENY COUNTY,BKUK
PA,15110,0.07,ALLEGHENY COUNTY,BKUK
PA,15112,0.07,ALLEGHENY COUNTY,BKUK
PA,15116,0.07,ALLEGHENY COUNTY,BKUK
PA,15120,0.07,ALLEGHENY COUNTY,BKUK
PA,15122,0.07,ALLEGHENY COUNTY,BKUK
PA,15123,0.07,ALLEGHENY COUNTY,BKUK
PA,15126,0.07,ALLEGHENY COUNTY,BKUK
PA,15127,0.07,ALLEGHENY COUNTY,BKUK
PA,15129,0.07,ALLEGHENY COUNTY,BKUK
PA,15131,0.07,ALLEGHENY COUNTY,BKUK
PA,15132,0.07,ALLEGHENY COUNTY,BKUK
PA,15133,0.07,ALLEGHENY COUNTY,BKUK
PA,15134,0.07,ALLEGHENY COUNTY,BKUK
PA,15135,0.07,ALLEGHENY COUNTY,BKUK
PA,15136,0.07,ALLEGHENY COUNTY,BKUK
PA,15137,0.07,ALLEGHENY COUNTY,BKUK
PA,15139,0.07,ALLEGHENY COUNTY,BKUK
PA,15140,0.07,ALLEGHENY COUNTY,BKUK
PA,15142,0.07,ALLEGHENY COUNTY,BKUK
PA,15143,0.07,ALLEGHENY COUNTY,BKUK
PA,15144,0.07,ALLEGHENY COUNTY,BKUK
PA,15145,0.07,ALLEGHENY COUNTY,BKUK
PA,15146,0.07,ALLEGHENY COUNTY,BKUK
PA,15147,0.07,ALLEGHENY COUNTY,BKUK
PA,15148,0.07,ALLEGHENY COUNTY,BKUK
PA,15201,0.07,ALLEGHENY COUNTY,BKUK
PA,15202,0.07,ALLEGHENY COUNTY,BKUK
PA,15203,0.07,ALLEGHENY COUNTY,BKUK
PA,15204,0.07,ALLEGHENY COUNTY,BKUK
PA,15205,0.07,ALLEGHENY COUNTY,BKUK
PA,15206,0.07,ALLEGHENY COUNTY,BKUK
PA,15207,0.07,ALLEGHENY COUNTY,BKUK
PA,15208,0.07,ALLEGHENY COUNTY,BKUK
PA,15209,0.07,ALLEGHENY COUNTY,BKUK
PA,15210,0.07,ALLEGHENY COUNTY,BKUK
PA,15211,0.07,ALLEGHENY COUNTY,BKUK
PA,15212,0.07,ALLEGHENY COUNTY,BKUK
PA,15213,0.07,ALLEGHENY COUNTY,BKUK
PA,15214,0.07,ALLEGHENY COUNTY,BKUK
PA,15215,0.07,ALLEGHENY COUNTY,BKUK
PA,15216,0.07,ALLEGHENY COUNTY,BKUK
PA,15217,0.07,ALLEGHENY COUNTY,BKUK
PA,15218,0.07,ALLEGHENY COUNTY,BKUK
PA,15219,0.07,ALLEGHENY COUNTY,BKUK
PA,15220,0.07,ALLEGHENY COUNTY,BKUK
PA,15221,0.07,ALLEGHENY COUNTY,BKUK
PA,15222,0.07,ALLEGHENY COUNTY,BKUK
PA,15223,0.07,ALLEGHENY COUNTY,BKUK
PA,15224,0.07,ALLEGHENY COUNTY,BKUK
PA,15225,0.07,ALLEGHENY COUNTY,BKUK
PA,15226,0.07,ALLEGHENY COUNTY,BKUK
PA,15227,0.07,ALLEGHENY COUNTY,BKUK
PA,15228,0.07,ALLEGHENY COUNTY,BKUK
PA,15229,0.07,ALLEGHENY COUNTY,BKUK
PA,15230,0.07,ALLEGHENY COUNTY,BKUK
PA,15231,0.07,ALLEGHENY COUNTY,BKUK
PA,15232,0.07,ALLEGHENY COUNTY,BKUK
PA,15233,0.07,ALLEGHENY COUNTY,BKUK
PA,15234,0.07,ALLEGHENY COUNTY,BKUK
PA,15235,0.07,ALLEGHENY COUNTY,BKUK
PA,15236,0.07,ALLEGHENY COUNTY,BKUK
PA,15237,0.07,ALLEGHENY COUNTY,BKUK
PA,15238,0.07,ALLEGHENY COUNTY,BKUK
PA,15239,0.07,ALLEGHENY COUNTY,BKUK
PA,15240,0.07,ALLEGHENY COUNTY,BKUK
PA,15241,0.07,ALLEGHENY COUNTY,BKUK
PA,15243,0.07,ALLEGHENY COUNTY,BKUK
PA,15244,0.07,ALLEGHENY COUNTY,BKUK
PA,15252,0.07,ALLEGHENY COUNTY,BKUK
PA,15254,0.07,ALLEGHENY COUNTY,BKUK
PA,15257,0.07,ALLEGHENY COUNTY,BKUK
PA,15258,0.07,ALLEGHENY COUNTY,BKUK
PA,15259,0.07,ALLEGHENY COUNTY,BKUK
PA,15260,0.07,ALLEGHENY COUNTY,BKUK
PA,15261,0.07,ALLEGHENY COUNTY,BKUK
PA,15262,0.07,ALLEGHENY COUNTY,BKUK
PA,15265,0.07,ALLEGHENY COUNTY,BKUK
PA,15267,0.07,ALLEGHENY COUNTY,BKUK
PA,15270,0.07,ALLEGHENY COUNTY,BKUK
PA,15272,0.07,ALLEGHENY COUNTY,BKUK
PA,15275,0.07,ALLEGHENY COUNTY,BKUK
PA,15276,0.07,ALLEGHENY COUNTY,BKUK
PA,15277,0.07,ALLEGHENY COUNTY,BKUK
PA,15279,0.07,ALLEGHENY COUNTY,BKUK
PA,15281,0.07,ALLEGHENY COUNTY,BKUK
PA,15282,0.07,ALLEGHENY COUNTY,BKUK
PA,15283,0.07,ALLEGHENY COUNTY,BKUK
PA,15289,0.07,ALLEGHENY COUNTY,BKUK
PA,15290,0.07,ALLEGHENY COUNTY,BKUK
PA,15295,0.07,ALLEGHENY COUNTY,BKUK
PA,15301,0.06,PENNSYLVANIA STATE,BKTQ
PA,15310,0.06,PENNSYLVANIA STATE,BKTQ
PA,15311,0.06,PENNSYLVANIA STATE,BKTQ
PA,15312,0.06,PENNSYLVANIA STATE,BKTQ
PA,15313,0.06,PENNSYLVANIA STATE,BKTQ
PA,15314,0.06,PENNSYLVANIA STATE,BKTQ
PA,15315,0.06,PENNSYLVANIA STATE,BKTQ
PA,15316,0.06,PENNSYLVANIA STATE,BKTQ
PA,15317,0.06,PENNSYLVANIA STATE,BKTQ
PA,15320,0.06,PENNSYLVANIA STATE,BKTQ
PA,15321,0.06,PENNSYLVANIA STATE,BKTQ
PA,15322,0.06,PENNSYLVANIA STATE,BKTQ
PA,15323,0.06,PENNSYLVANIA STATE,BKTQ
PA,15324,0.06,PENNSYLVANIA STATE,BKTQ
PA,15325,0.06,PENNSYLVANIA STATE,BKTQ
PA,15327,0.06,PENNSYLVANIA STATE,BKTQ
PA,15329,0.06,PENNSYLVANIA STATE,BKTQ
PA,15330,0.06,PENNSYLVANIA STATE,BKTQ
PA,15331,0.06,PENNSYLVANIA STATE,BKTQ
PA,15332,0.06,PENNSYLVANIA STATE,BKTQ
PA,15333,0.06,PENNSYLVANIA STATE,BKTQ
PA,15334,0.06,PENNSYLVANIA STATE,BKTQ
PA,15336,0.06,PENNSYLVANIA STATE,BKTQ
PA,15337,0.06,PENNSYLVANIA STATE,BKTQ
PA,15338,0.06,PENNSYLVANIA STATE,BKTQ
PA,15339,0.06,PENNSYLVANIA STATE,BKTQ
PA,15340,0.06,PENNSYLVANIA STATE,BKTQ
PA,15341,0.06,PENNSYLVANIA STATE,BKTQ
PA,15342,0.06,PENNSYLVANIA STATE,BKTQ
PA,15344,0.06,PENNSYLVANIA STATE,BKTQ
PA,15345,0.06,PENNSYLVANIA STATE,BKTQ
PA,15346,0.06,PENNSYLVANIA STATE,BKTQ
PA,15347,0.06,PENNSYLVANIA STATE,BKTQ
PA,15348,0.06,PENNSYLVANIA STATE,BKTQ
PA,15349,0.06,PENNSYLVANIA STATE,BKTQ
PA,15350,0.06,PENNSYLVANIA STATE,BKTQ
PA,15351,0.06,PENNSYLVANIA STATE,BKTQ
PA,15352,0.06,PENNSYLVANIA STATE,BKTQ
PA,15353,0.06,PENNSYLVANIA STATE,BKTQ
PA,15357,0.06,PENNSYLVANIA STATE,BKTQ
PA,15358,0.06,PENNSYLVANIA STATE,BKTQ
PA,15359,0.06,PENNSYLVANIA STATE,BKTQ
PA,15360,0.06,PENNSYLVANIA STATE,BKTQ
PA,15361,0.06,PENNSYLVANIA STATE,BKTQ
PA,15362,0.06,PENNSYLVANIA STATE,BKTQ
PA,15363,0.06,PENNSYLVANIA STATE,BKTQ
PA,15364,0.06,PENNSYLVANIA STATE,BKTQ
PA,15365,0.06,PENNSYLVANIA STATE,BKTQ
PA,15366,0.06,PENNSYLVANIA STATE,BKTQ
PA,15367,0.06,PENNSYLVANIA STATE,BKTQ
PA,15368,0.06,PENNSYLVANIA STATE,BKTQ
PA,15370,0.06,PENNSYLVANIA STATE,BKTQ
PA,15376,0.06,PENNSYLVANIA STATE,BKTQ
PA,15377,0.06,PENNSYLVANIA STATE,BKTQ
PA,15378,0.06,PENNSYLVANIA STATE,BKTQ
PA,15379,0.06,PENNSYLVANIA STATE,BKTQ
PA,15380,0.06,PENNSYLVANIA STATE,BKTQ
PA,15401,0.06,PENNSYLVANIA STATE,BKTQ
PA,15410,0.06,PENNSYLVANIA STATE,BKTQ
PA,15411,0.06,PENNSYLVANIA STATE,BKTQ
PA,15412,0.06,PENNSYLVANIA STATE,BKTQ
PA,15413,0.06,PENNSYLVANIA STATE,BKTQ
PA,15415,0.06,PENNSYLVANIA STATE,BKTQ
PA,15416,0.06,PENNSYLVANIA STATE,BKTQ
PA,15417,0.06,PENNSYLVANIA STATE,BKTQ
PA,15419,0.06,PENNSYLVANIA STATE,BKTQ
PA,15420,0.06,PENNSYLVANIA STATE,BKTQ
PA,15421,0.06,PENNSYLVANIA STATE,BKTQ
PA,15422,0.06,PENNSYLVANIA STATE,BKTQ
PA,15423,0.06,PENNSYLVANIA STATE,BKTQ
PA,15424,0.06,PENNSYLVANIA STATE,BKTQ
PA,15425,0.06,PENNSYLVANIA STATE,BKTQ
PA,15427,0.06,PENNSYLVANIA STATE,BKTQ
PA,15428,0.06,PENNSYLVANIA STATE,BKTQ
PA,15429,0.06,PENNSYLVANIA STATE,BKTQ
PA,15430,0.06,PENNSYLVANIA STATE,BKTQ
PA,15431,0.06,PENNSYLVANIA STATE,BKTQ
PA,15432,0.06,PENNSYLVANIA STATE,BKTQ
PA,15433,0.06,PENNSYLVANIA STATE,BKTQ
PA,15434,0.06,PENNSYLVANIA STATE,BKTQ
PA,15435,0.06,PENNSYLVANIA STATE,BKTQ
PA,15436,0.06,PENNSYLVANIA STATE,BKTQ
PA,15437,0.06,PENNSYLVANIA STATE,BKTQ
PA,15438,0.06,PENNSYLVANIA STATE,BKTQ
PA,15439,0.06,PENNSYLVANIA STATE,BKTQ
PA,15440,0.06,PENNSYLVANIA STATE,BKTQ
PA,15442,0.06,PENNSYLVANIA STATE,BKTQ
PA,15443,0.06,PENNSYLVANIA STATE,BKTQ
PA,15444,0.06,PENNSYLVANIA STATE,BKTQ
PA,15445,0.06,PENNSYLVANIA STATE,BKTQ
PA,15446,0.06,PENNSYLVANIA STATE,BKTQ
PA,15447,0.06,PENNSYLVANIA STATE,BKTQ
PA,15448,0.06,PENNSYLVANIA STATE,BKTQ
PA,15449,0.06,PENNSYLVANIA STATE,BKTQ
PA,15450,0.06,PENNSYLVANIA STATE,BKTQ
PA,15451,0.06,PENNSYLVANIA STATE,BKTQ
PA,15454,0.06,PENNSYLVANIA STATE,BKTQ
PA,15455,0.06,PENNSYLVANIA STATE,BKTQ
PA,15456,0.06,PENNSYLVANIA STATE,BKTQ
PA,15458,0.06,PENNSYLVANIA STATE,BKTQ
PA,15459,0.06,PENNSYLVANIA STATE,BKTQ
PA,15460,0.06,PENNSYLVANIA STATE,BKTQ
PA,15461,0.06,PENNSYLVANIA STATE,BKTQ
PA,15462,0.06,PENNSYLVANIA STATE,BKTQ
PA,15463,0.06,PENNSYLVANIA STATE,BKTQ
PA,15464,0.06,PENNSYLVANIA STATE,BKTQ
PA,15465,0.06,PENNSYLVANIA STATE,BKTQ
PA,15466,0.06,PENNSYLVANIA STATE,BKTQ
PA,15467,0.06,PENNSYLVANIA STATE,BKTQ
PA,15468,0.06,PENNSYLVANIA STATE,BKTQ
PA,15469,0.06,PENNSYLVANIA STATE,BKTQ
PA,15470,0.06,PENNSYLVANIA STATE,BKTQ
PA,15472,0.06,PENNSYLVANIA STATE,BKTQ
PA,15473,0.06,PENNSYLVANIA STATE,BKTQ
PA,15474,0.06,PENNSYLVANIA STATE,BKTQ
PA,15475,0.06,PENNSYLVANIA STATE,BKTQ
PA,15476,0.06,PENNSYLVANIA STATE,BKTQ
PA,15477,0.06,PENNSYLVANIA STATE,BKTQ
PA,15478,0.06,PENNSYLVANIA STATE,BKTQ
PA,15479,0.06,PENNSYLVANIA STATE,BKTQ
PA,15480,0.06,PENNSYLVANIA STATE,BKTQ
PA,15482,0.06,PENNSYLVANIA STATE,BKTQ
PA,15483,0.06,PENNSYLVANIA STATE,BKTQ
PA,15484,0.06,PENNSYLVANIA STATE,BKTQ
PA,15485,0.06,PENNSYLVANIA STATE,BKTQ
PA,15486,0.06,PENNSYLVANIA STATE,BKTQ
PA,15488,0.06,PENNSYLVANIA STATE,BKTQ
PA,15489,0.06,PENNSYLVANIA STATE,BKTQ
PA,15490,0.06,PENNSYLVANIA STATE,BKTQ
PA,15492,0.06,PENNSYLVANIA STATE,BKTQ
PA,15501,0.06,PENNSYLVANIA STATE,BKTQ
PA,15510,0.06,PENNSYLVANIA STATE,BKTQ
PA,15520,0.06,PENNSYLVANIA STATE,BKTQ
PA,15521,0.06,PENNSYLVANIA STATE,BKTQ
PA,15522,0.06,PENNSYLVANIA STATE,BKTQ
PA,15530,0.06,PENNSYLVANIA STATE,BKTQ
PA,15531,0.06,PENNSYLVANIA STATE,BKTQ
PA,15532,0.06,PENNSYLVANIA STATE,BKTQ
PA,15533,0.06,PENNSYLVANIA STATE,BKTQ
PA,15534,0.06,PENNSYLVANIA STATE,BKTQ
PA,15535,0.06,PENNSYLVANIA STATE,BKTQ
PA,15536,0.06,PENNSYLVANIA STATE,BKTQ
PA,15537,0.06,PENNSYLVANIA STATE,BKTQ
PA,15538,0.06,PENNSYLVANIA STATE,BKTQ
PA,15539,0.06,PENNSYLVANIA STATE,BKTQ
PA,15540,0.06,PENNSYLVANIA STATE,BKTQ
PA,15541,0.06,PENNSYLVANIA STATE,BKTQ
PA,15542,0.06,PENNSYLVANIA STATE,BKTQ
PA,15544,0.06,PENNSYLVANIA STATE,BKTQ
PA,15545,0.06,PENNSYLVANIA STATE,BKTQ
PA,15546,0.06,PENNSYLVANIA STATE,BKTQ
PA,15547,0.06,PENNSYLVANIA STATE,BKTQ
PA,15548,0.06,PENNSYLVANIA STATE,BKTQ
PA,15549,0.06,PENNSYLVANIA STATE,BKTQ
PA,15550,0.06,PENNSYLVANIA STATE,BKTQ
PA,15551,0.06,PENNSYLVANIA STATE,BKTQ
PA,15552,0.06,PENNSYLVANIA STATE,BKTQ
PA,15553,0.06,PENNSYLVANIA STATE,BKTQ
PA,15554,0.06,PENNSYLVANIA STATE,BKTQ
PA,15555,0.06,PENNSYLVANIA STATE,BKTQ
PA,15557,0.06,PENNSYLVANIA STATE,BKTQ
PA,15558,0.06,PENNSYLVANIA STATE,BKTQ
PA,15559,0.06,PENNSYLVANIA STATE,BKTQ
PA,15560,0.06,PENNSYLVANIA STATE,BKTQ
PA,15561,0.06,PENNSYLVANIA STATE,BKTQ
PA,15562,0.06,PENNSYLVANIA STATE,BKTQ
PA,15563,0.06,PENNSYLVANIA STATE,BKTQ
PA,15564,0.06,PENNSYLVANIA STATE,BKTQ
PA,15565,0.06,PENNSYLVANIA STATE,BKTQ
PA,15601,0.06,PENNSYLVANIA STATE,BKTQ
PA,15606,0.06,PENNSYLVANIA STATE,BKTQ
PA,15610,0.06,PENNSYLVANIA STATE,BKTQ
PA,15611,0.06,PENNSYLVANIA STATE,BKTQ
PA,15612,0.06,PENNSYLVANIA STATE,BKTQ
PA,15613,0.06,PENNSYLVANIA STATE,BKTQ
PA,15615,0.06,PENNSYLVANIA STATE,BKTQ
PA,15616,0.06,PENNSYLVANIA STATE,BKTQ
PA,15617,0.06,PENNSYLVANIA STATE,BKTQ
PA,15618,0.06,PENNSYLVANIA STATE,BKTQ
PA,15619,0.06,PENNSYLVANIA STATE,BKTQ
PA,15620,0.06,PENNSYLVANIA STATE,BKTQ
PA,15621,0.06,PENNSYLVANIA STATE,BKTQ
PA,15622,0.06,PENNSYLVANIA STATE,BKTQ
PA,15623,0.06,PENNSYLVANIA STATE,BKTQ
PA,15624,0.06,PENNSYLVANIA STATE,BKTQ
PA,15625,0.06,PENNSYLVANIA STATE,BKTQ
PA,15626,0.06,PENNSYLVANIA STATE,BKTQ
PA,15627,0.06,PENNSYLVANIA STATE,BKTQ
PA,15628,0.06,PENNSYLVANIA STATE,BKTQ
PA,15629,0.06,PENNSYLVANIA STATE,BKTQ
PA,15631,0.06,PENNSYLVANIA STATE,BKTQ
PA,15632,0.06,PENNSYLVANIA STATE,BKTQ
PA,15633,0.06,PENNSYLVANIA STATE,BKTQ
PA,15634,0.06,PENNSYLVANIA STATE,BKTQ
PA,15635,0.06,PENNSYLVANIA STATE,BKTQ
PA,15636,0.06,PENNSYLVANIA STATE,BKTQ
PA,15637,0.06,PENNSYLVANIA STATE,BKTQ
PA,15638,0.06,PENNSYLVANIA STATE,BKTQ
PA,15639,0.06,PENNSYLVANIA STATE,BKTQ
PA,15640,0.06,PENNSYLVANIA STATE,BKTQ
PA,15641,0.06,PENNSYLVANIA STATE,BKTQ
PA,15642,0.06,PENNSYLVANIA STATE,BKTQ
PA,15644,0.06,PENNSYLVANIA STATE,BKTQ
PA,15646,0.06,PENNSYLVANIA STATE,BKTQ
PA,15647,0.06,PENNSYLVANIA STATE,BKTQ
PA,15650,0.06,PENNSYLVANIA STATE,BKTQ
PA,15655,0.06,PENNSYLVANIA STATE,BKTQ
PA,15656,0.06,PENNSYLVANIA STATE,BKTQ
PA,15658,0.06,PENNSYLVANIA STATE,BKTQ
PA,15660,0.06,PENNSYLVANIA STATE,BKTQ
PA,15661,0.06,PENNSYLVANIA STATE,BKTQ
PA,15662,0.06,PENNSYLVANIA STATE,BKTQ
PA,15663,0.06,PENNSYLVANIA STATE,BKTQ
PA,15664,0.06,PENNSYLVANIA STATE,BKTQ
PA,15665,0.06,PENNSYLVANIA STATE,BKTQ
PA,15666,0.06,PENNSYLVANIA STATE,BKTQ
PA,15668,0.06,PENNSYLVANIA STATE,BKTQ
PA,15670,0.06,PENNSYLVANIA STATE,BKTQ
PA,15671,0.06,PENNSYLVANIA STATE,BKTQ
PA,15672,0.06,PENNSYLVANIA STATE,BKTQ
PA,15673,0.06,PENNSYLVANIA STATE,BKTQ
PA,15674,0.06,PENNSYLVANIA STATE,BKTQ
PA,15675,0.06,PENNSYLVANIA STATE,BKTQ
PA,15676,0.06,PENNSYLVANIA STATE,BKTQ
PA,15677,0.06,PENNSYLVANIA STATE,BKTQ
PA,15678,0.06,PENNSYLVANIA STATE,BKTQ
PA,15679,0.06,PENNSYLVANIA STATE,BKTQ
PA,15680,0.06,PENNSYLVANIA STATE,BKTQ
PA,15681,0.06,PENNSYLVANIA STATE,BKTQ
PA,15682,0.06,PENNSYLVANIA STATE,BKTQ
PA,15683,0.06,PENNSYLVANIA STATE,BKTQ
PA,15684,0.06,PENNSYLVANIA STATE,BKTQ
PA,15685,0.06,PENNSYLVANIA STATE,BKTQ
PA,15686,0.06,PENNSYLVANIA STATE,BKTQ
PA,15687,0.06,PENNSYLVANIA STATE,BKTQ
PA,15688,0.06,PENNSYLVANIA STATE,BKTQ
PA,15689,0.06,PENNSYLVANIA STATE,BKTQ
PA,15690,0.06,PENNSYLVANIA STATE,BKTQ
PA,15691,0.06,PENNSYLVANIA STATE,BKTQ
PA,15692,0.06,PENNSYLVANIA STATE,BKTQ
PA,15693,0.06,PENNSYLVANIA STATE,BKTQ
PA,15695,0.06,PENNSYLVANIA STATE,BKTQ
PA,15696,0.06,PENNSYLVANIA STATE,BKTQ
PA,15697,0.06,PENNSYLVANIA STATE,BKTQ
PA,15698,0.06,PENNSYLVANIA STATE,BKTQ
PA,15701,0.06,PENNSYLVANIA STATE,BKTQ
PA,15705,0.06,PENNSYLVANIA STATE,BKTQ
PA,15710,0.06,PENNSYLVANIA STATE,BKTQ
PA,15711,0.06,PENNSYLVANIA STATE,BKTQ
PA,15712,0.06,PENNSYLVANIA STATE,BKTQ
PA,15713,0.06,PENNSYLVANIA STATE,BKTQ
PA,15714,0.06,PENNSYLVANIA STATE,BKTQ
PA,15715,0.06,PENNSYLVANIA STATE,BKTQ
PA,15716,0.06,PENNSYLVANIA STATE,BKTQ
PA,15717,0.06,PENNSYLVANIA STATE,BKTQ
PA,15720,0.06,PENNSYLVANIA STATE,BKTQ
PA,15721,0.06,PENNSYLVANIA STATE,BKTQ
PA,15722,0.06,PENNSYLVANIA STATE,BKTQ
PA,15723,0.06,PENNSYLVANIA STATE,BKTQ
PA,15724,0.06,PENNSYLVANIA STATE,BKTQ
PA,15725,0.06,PENNSYLVANIA STATE,BKTQ
PA,15727,0.06,PENNSYLVANIA STATE,BKTQ
PA,15728,0.06,PENNSYLVANIA STATE,BKTQ
PA,15729,0.06,PENNSYLVANIA STATE,BKTQ
PA,15730,0.06,PENNSYLVANIA STATE,BKTQ
PA,15731,0.06,PENNSYLVANIA STATE,BKTQ
PA,15732,0.06,PENNSYLVANIA STATE,BKTQ
PA,15733,0.06,PENNSYLVANIA STATE,BKTQ
PA,15734,0.06,PENNSYLVANIA STATE,BKTQ
PA,15736,0.06,PENNSYLVANIA STATE,BKTQ
PA,15737,0.06,PENNSYLVANIA STATE,BKTQ
PA,15738,0.06,PENNSYLVANIA STATE,BKTQ
PA,15739,0.06,PENNSYLVANIA STATE,BKTQ
PA,15741,0.06,PENNSYLVANIA STATE,BKTQ
PA,15742,0.06,PENNSYLVANIA STATE,BKTQ
PA,15744,0.06,PENNSYLVANIA STATE,BKTQ
PA,15745,0.06,PENNSYLVANIA STATE,BKTQ
PA,15746,0.06,PENNSYLVANIA STATE,BKTQ
PA,15747,0.06,PENNSYLVANIA STATE,BKTQ
PA,15748,0.06,PENNSYLVANIA STATE,BKTQ
PA,15750,0.06,PENNSYLVANIA STATE,BKTQ
PA,15752,0.06,PENNSYLVANIA STATE,BKTQ
PA,15753,0.06,PENNSYLVANIA STATE,BKTQ
PA,15754,0.06,PENNSYLVANIA STATE,BKTQ
PA,15756,0.06,PENNSYLVANIA STATE,BKTQ
PA,15757,0.06,PENNSYLVANIA STATE,BKTQ
PA,15758,0.06,PENNSYLVANIA STATE,BKTQ
PA,15759,0.06,PENNSYLVANIA STATE,BKTQ
PA,15760,0.06,PENNSYLVANIA STATE,BKTQ
